1st Travel Date,Airline,Booking Source,Passenger Last Name First Initial,Days in Advance (buckets),Purchased Date (week),Ticket Price - Total Paid,[Ticket Price] = [Total Paid],Is Less Than Days in Advance Threshold?,Days in Advance,Itinerary Source,Passenger Name,Purchased Date,Record Locator,Rule Class,Ticket Number,Ticket Price,Total Paid,Travel Configuration
,Alaska Airlines,Sabre,RodriguezG,2.1-4 wks,10/27/2013,0,TRUE,FALSE,24,Concur Travel,"Rodriguez, Grace",10/29/2013,HWQSJF,Default Travel Class,2.72E+11,0,0,OA Consulting
,Alaska Airlines,Sabre,RodriguezG,2.1-4 wks,10/27/2013,0,TRUE,FALSE,24,Concur Travel,"Rodriguez, Grace",10/29/2013,HWQSJF,Default Travel Class,2.72E+11,0,0,OA Consulting
7/8/2013,Alaska Airlines,Sabre,SnowA,2.1-4 wks,6/9/2013,0,TRUE,FALSE,25,Concur Travel,"Snow, Andrew",6/13/2013,DGRZBS,Default Travel Class,2.77E+11,799,799,OA Consulting
9/30/2013,Alaska Airlines,Sabre,GrahamJ,2.1-4 wks,9/1/2013,0,TRUE,FALSE,25,Concur Travel,"Graham, Jase",9/5/2013,GFHOLB,Default Travel Class,2.77E+11,203,203,OA Consulting
10/6/2013,Alaska Airlines,Sabre,KellerC,2.1-4 wks,9/8/2013,0,TRUE,FALSE,25,Concur Travel,"Keller, Cristian",9/11/2013,PVYJBT,Default Travel Class,2.77E+11,408,408,OA Consulting
10/15/2013,Alaska Airlines,Sabre,BushK,2.1-4 wks,9/15/2013,0,TRUE,FALSE,25,Concur Travel,"Bush, Kiersten",9/20/2013,XZPPGE,Default Travel Class,2.77E+11,318,318,OA Consulting
9/25/2013,Alaska Airlines,Sabre,CunninghamK,2.1-4 wks,9/22/2013,222.8,FALSE,FALSE,25,Concur Travel,"Cunningham, Kamron",9/24/2013,CWJCFQ,Default Travel Class,2.77E+11,447,224,OA Consulting
2/3/2013,Alaska Airlines,Sabre,GarzaA,2.1-4 wks,1/6/2013,0,TRUE,FALSE,26,Concur Travel,"Garza, Alyson",1/8/2013,HLKMIX,Default Travel Class,2.77E+11,500,500,OA Consulting
,Alaska Airlines,Sabre,WebsterH,2.1-4 wks,1/6/2013,0,TRUE,FALSE,26,Concur Travel,"Webster, Hallie",1/11/2013,ZTFUWN,Default Travel Class,2.72E+11,0,0,OA Consulting
,Alaska Airlines,Sabre,GarzaA,2.1-4 wks,2/3/2013,0,TRUE,FALSE,26,Concur Travel,"Garza, Alyson",2/3/2013,HLKMIX,Default Travel Class,2.72E+11,0,0,OA Consulting
,Alaska Airlines,Sabre,WebsterH,2.1-4 wks,2/17/2013,0,TRUE,FALSE,26,Concur Travel,"Webster, Hallie",2/22/2013,HBVFPV,Default Travel Class,2.72E+11,0,0,OA Consulting
4/7/2013,Alaska Airlines,Sabre,ManningM,2.1-4 wks,3/10/2013,0,TRUE,FALSE,26,Concur Travel,"Manning, Maribel",3/12/2013,MTXVVJ,Default Travel Class,2.77E+11,109,109,OA Consulting
5/5/2013,Alaska Airlines,Sabre,RichM,2.1-4 wks,4/7/2013,0,TRUE,FALSE,26,Concur Travel,"Rich, Maleah",4/9/2013,IQOINE,Default Travel Class,2.77E+11,228,228,OA Consulting
10/14/2013,Alaska Airlines,Sabre,CunninghamK,2.1-4 wks,9/15/2013,0,TRUE,FALSE,26,Concur Travel,"Cunningham, Kamron",9/18/2013,KLEAZK,Default Travel Class,2.77E+11,589,589,OA Consulting
3/6/2013,Alaska Airlines,Sabre,ColeS,2.1-4 wks,2/3/2013,0,TRUE,FALSE,27,Concur Travel,"Cole, Stella",2/7/2013,DCZUZP,Default Travel Class,2.77E+11,166,166,OA Consulting
6/15/2013,Alaska Airlines,Sabre,MatthewsK,2.1-4 wks,5/19/2013,0,TRUE,FALSE,27,Concur Travel,"Matthews, Kyra",5/19/2013,BYYBLK,Default Travel Class,2.77E+11,268,268,OA Consulting
,Alaska Airlines,Sabre,MatthewsK,2.1-4 wks,6/9/2013,0,TRUE,FALSE,27,Concur Travel,"Matthews, Kyra",6/15/2013,BYYBLK,Default Travel Class,2.72E+11,0,0,OA Consulting
10/15/2013,Alaska Airlines,Sabre,PughJ,2.1-4 wks,9/15/2013,0,TRUE,FALSE,27,Concur Travel,"Pugh, Julius",9/18/2013,JKFDLU,Default Travel Class,2.77E+11,198,198,OA Consulting
12/2/2013,Alaska Airlines,Sabre,RamirezS,2.1-4 wks,11/10/2013,432.8,FALSE,FALSE,27,Concur Travel,"Ramirez, Shamar",11/12/2013,FURLRT,Default Travel Class,2.77E+11,558,125,OA Consulting
,Alaska Airlines,Sabre,CastroM,2.1-4 wks,11/10/2013,0,TRUE,FALSE,27,Concur Travel,"Castro, Mason",11/16/2013,VQHTFC,Default Travel Class,2.72E+11,0,0,OA Consulting
4/3/2013,Alaska Airlines,Sabre,BennettS,2.1-4 wks,3/3/2013,0,TRUE,FALSE,28,Concur Travel,"Bennett, Sanaa",3/6/2013,HETJVA,Default Travel Class,2.77E+11,356,356,OA Consulting
,Alaska Airlines,Sabre,BennettS,2.1-4 wks,3/31/2013,0,TRUE,FALSE,28,Concur Travel,"Bennett, Sanaa",4/3/2013,HETJVA,Default Travel Class,2.72E+11,0,0,OA Consulting
,Alaska Airlines,Sabre,BennettS,2.1-4 wks,3/31/2013,0,TRUE,FALSE,28,Concur Travel,"Bennett, Sanaa",4/5/2013,HETJVA,Default Travel Class,2.72E+11,0,0,OA Consulting
6/25/2013,Alaska Airlines,Sabre,DicksonM,2.1-4 wks,6/9/2013,280.8,FALSE,FALSE,28,Concur Travel,"Dickson, Marcel",6/14/2013,MXPHUS,Default Travel Class,2.77E+11,596,315,OA Consulting
8/22/2013,Alaska Airlines,Sabre,NavarroL,2.1-4 wks,7/21/2013,0,TRUE,FALSE,28,Concur Travel,"Navarro, Landen",7/25/2013,GKNLPX,Default Travel Class,2.77E+11,291,291,OA Consulting
10/14/2013,Alaska Airlines,Sabre,FitzgeraldW,2.1-4 wks,9/15/2013,0,TRUE,FALSE,28,Concur Travel,"Fitzgerald, Waylon",9/16/2013,GVYEGG,Default Travel Class,2.77E+11,484,484,OA Consulting
10/17/2013,Alaska Airlines,Sabre,CunninghamK,4-6 wks,10/13/2013,513.8,FALSE,FALSE,29,Concur Travel,"Cunningham, Kamron",10/16/2013,KLEAZK,Default Travel Class,2.77E+11,645,131,OA Consulting
9/27/2013,Alaska Airlines,Sabre,SparksM,4-6 wks,8/25/2013,0,TRUE,FALSE,30,Concur Travel,"Sparks, Misael",8/28/2013,JDFAZS,Default Travel Class,2.77E+11,293,293,OA Consulting
2/22/2013,Alaska Airlines,Sabre,WebsterH,4-6 wks,1/20/2013,0,TRUE,FALSE,31,Concur Travel,"Webster, Hallie",1/22/2013,HBVFPV,Default Travel Class,2.77E+11,119,119,OA Consulting
10/28/2013,Alaska Airlines,Sabre,RamirezS,4-6 wks,9/22/2013,0,TRUE,FALSE,31,Concur Travel,"Ramirez, Shamar",9/27/2013,RZEQWL,Default Travel Class,2.77E+11,438,438,OA Consulting
7/7/2013,Alaska Airlines,Sabre,VazquezE,4-6 wks,6/16/2013,302.8,FALSE,FALSE,32,Concur Travel,"Vazquez, Emmanuel",6/19/2013,LPWDNZ,Default Travel Class,2.77E+11,514,211,OA Consulting
,Alaska Airlines,Sabre,EdwardsJ,4-6 wks,1/6/2013,0,TRUE,FALSE,33,Concur Travel,"Edwards, Joey",1/7/2013,NJFPEL,Default Travel Class,2.72E+11,0,0,OA Consulting
,Alaska Airlines,Sabre,EdwardsJ,4-6 wks,1/6/2013,0,TRUE,FALSE,33,Concur Travel,"Edwards, Joey",1/11/2013,NJFPEL,Default Travel Class,2.72E+11,0,0,OA Consulting
7/8/2013,Alaska Airlines,Sabre,FerrellA,4-6 wks,6/2/2013,0,TRUE,FALSE,33,Concur Travel,"Ferrell, Andreas",6/5/2013,GIRXZS,Default Travel Class,2.77E+11,387,387,OA Consulting
7/7/2013,Alaska Airlines,Sabre,BaldwinC,4-6 wks,6/2/2013,0,TRUE,FALSE,34,Concur Travel,"Baldwin, Cecilia",6/3/2013,PZJHSY,Default Travel Class,2.77E+11,609,609,OA Consulting
10/15/2013,Alaska Airlines,Sabre,SuarezR,4-6 wks,9/8/2013,0,TRUE,FALSE,34,Concur Travel,"Suarez, Reyna",9/11/2013,JKAFVE,Default Travel Class,2.77E+11,298,298,OA Consulting
7/22/2013,Alaska Airlines,Sabre,ReynoldsT,4-6 wks,6/16/2013,0,TRUE,FALSE,35,Concur Travel,"Reynolds, Tyshawn",6/17/2013,DTIEBS,Default Travel Class,2.77E+11,539,539,OA Consulting
,Alaska Airlines,Sabre,ReynoldsT,4-6 wks,7/21/2013,0,TRUE,FALSE,35,Concur Travel,"Reynolds, Tyshawn",7/21/2013,DTIEBS,Default Travel Class,2.72E+11,0,0,OA Consulting
,Alaska Airlines,Sabre,KennedyM,4-6 wks,9/29/2013,0,TRUE,FALSE,35,Concur Travel,"Kennedy, Maximilian",10/3/2013,PJKATR,Default Travel Class,2.72E+11,0,0,OA Consulting
6/28/2013,Alaska Airlines,Sabre,RussellA,4-6 wks,5/19/2013,0,TRUE,FALSE,36,Concur Travel,"Russell, Alayna",5/23/2013,YCRBYX,Default Travel Class,2.77E+11,643,643,OA Consulting
7/23/2013,Alaska Airlines,Sabre,PatrickT,4-6 wks,7/7/2013,0,TRUE,FALSE,36,Concur Travel,"Patrick, Tyrone",7/9/2013,ZYGGKD,Default Travel Class,2.72E+11,804,804,OA Consulting
7/23/2013,Alaska Airlines,Sabre,PatrickT,4-6 wks,7/14/2013,608.8,FALSE,FALSE,36,Concur Travel,"Patrick, Tyrone",7/18/2013,ZYGGKD,Default Travel Class,2.77E+11,804,195,OA Consulting
,Alaska Airlines,Sabre,StephensonM,4-6 wks,1/6/2013,0,TRUE,FALSE,37,Concur Travel,"Stephenson, Madalynn",1/6/2013,NKALUG,Default Travel Class,2.72E+11,0,0,OA Consulting
7/25/2013,Alaska Airlines,Sabre,HickmanA,4-6 wks,6/16/2013,0,TRUE,FALSE,37,Concur Travel,"Hickman, Aylin",6/18/2013,PPJSZE,Default Travel Class,2.77E+11,512,512,OA Consulting
7/25/2013,Alaska Airlines,Sabre,MorenoR,4-6 wks,6/16/2013,0,TRUE,FALSE,37,Concur Travel,"Moreno, Rocco",6/18/2013,JOOEAJ,Default Travel Class,2.77E+11,512,512,OA Consulting
,Alaska Airlines,Sabre,HickmanA,4-6 wks,7/21/2013,0,TRUE,FALSE,37,Concur Travel,"Hickman, Aylin",7/25/2013,PPJSZE,Default Travel Class,2.72E+11,0,0,OA Consulting
,Alaska Airlines,Sabre,MorenoR,4-6 wks,7/21/2013,0,TRUE,FALSE,37,Concur Travel,"Moreno, Rocco",7/25/2013,JOOEAJ,Default Travel Class,2.72E+11,0,0,OA Consulting
,Alaska Airlines,Sabre,MorenoR,4-6 wks,7/28/2013,0,TRUE,FALSE,37,Concur Travel,"Moreno, Rocco",8/2/2013,JOOEAJ,Default Travel Class,2.72E+11,0,0,OA Consulting
9/20/2013,Alaska Airlines,Sabre,RamirezS,4-6 wks,8/11/2013,0,TRUE,FALSE,37,Concur Travel,"Ramirez, Shamar",8/14/2013,OWRCNS,Default Travel Class,2.77E+11,149,149,OA Consulting
7/8/2013,Alaska Airlines,Sabre,HornB,4-6 wks,5/26/2013,0,TRUE,FALSE,38,Concur Travel,"Horn, Bailey",5/31/2013,MAKGUC,Default Travel Class,2.77E+11,752,752,OA Consulting
,Alaska Airlines,Sabre,BriggsY,4-6 wks,7/7/2013,0,TRUE,FALSE,38,Concur Travel,"Briggs, Yareli",7/7/2013,PIWYYQ,Default Travel Class,2.72E+11,0,0,OA Consulting
,Alaska Airlines,Sabre,BriggsY,4-6 wks,7/7/2013,0,TRUE,FALSE,38,Concur Travel,"Briggs, Yareli",7/11/2013,PIWYYQ,Default Travel Class,2.72E+11,0,0,OA Consulting
,Alaska Airlines,Sabre,HornB,4-6 wks,7/7/2013,0,TRUE,FALSE,38,Concur Travel,"Horn, Bailey",7/13/2013,MAKGUC,Default Travel Class,2.72E+11,0,0,OA Consulting
3/18/2013,Alaska Airlines,Sabre,MaysM,4-6 wks,2/3/2013,0,TRUE,FALSE,40,Concur Travel,"Mays, Mark",2/6/2013,FLWDUH,Default Travel Class,2.77E+11,"1,002","1,002",OA Consulting
3/18/2013,Alaska Airlines,Sabre,GreerB,4-6 wks,2/3/2013,0,TRUE,FALSE,41,Concur Travel,"Greer, Brayan",2/5/2013,IUKYAD,Default Travel Class,2.77E+11,543,543,OA Consulting
7/30/2013,Alaska Airlines,Sabre,ArroyoL,4-6 wks,6/16/2013,0,TRUE,FALSE,41,Concur Travel,"Arroyo, London",6/19/2013,LXDHHM,Default Travel Class,2.77E+11,300,300,OA Consulting
7/8/2013,Alaska Airlines,Sabre,ValdezJ,4-6 wks,6/23/2013,533.8,FALSE,FALSE,41,Concur Travel,"Valdez, Jayson",6/27/2013,OJXYMS,Default Travel Class,2.77E+11,614,80,OA Consulting
,Alaska Airlines,Sabre,ValdezJ,4-6 wks,7/7/2013,0,TRUE,FALSE,41,Concur Travel,"Valdez, Jayson",7/8/2013,OJXYMS,Default Travel Class,2.72E+11,0,0,OA Consulting
7/7/2013,Alaska Airlines,Sabre,LawsonK,6-8 wks,5/19/2013,0,TRUE,FALSE,45,Concur Travel,"Lawson, Kian",5/23/2013,BTGNKZ,Default Travel Class,2.77E+11,380,380,OA Consulting
7/8/2013,Alaska Airlines,Sabre,MatthewsK,6-8 wks,5/19/2013,0,TRUE,FALSE,45,Concur Travel,"Matthews, Kyra",5/24/2013,BXTCIW,Default Travel Class,2.77E+11,230,230,OA Consulting
7/8/2013,Alaska Airlines,Sabre,WallaceN,6-8 wks,5/19/2013,0,TRUE,FALSE,45,Concur Travel,"Wallace, Naima",5/24/2013,OBSSDE,Default Travel Class,2.77E+11,643,643,OA Consulting
,Alaska Airlines,Sabre,WallaceN,6-8 wks,7/7/2013,0,TRUE,FALSE,45,Concur Travel,"Wallace, Naima",7/8/2013,OBSSDE,Default Travel Class,2.72E+11,0,0,OA Consulting
,Alaska Airlines,Sabre,WallaceN,6-8 wks,7/7/2013,0,TRUE,FALSE,45,Concur Travel,"Wallace, Naima",7/12/2013,OBSSDE,Default Travel Class,2.72E+11,0,0,OA Consulting
9/9/2013,Alaska Airlines,Sabre,WhitneyK,6-8 wks,7/21/2013,0,TRUE,FALSE,45,Concur Travel,"Whitney, Kimora",7/26/2013,GWQQHS,Default Travel Class,2.77E+11,306,306,OA Consulting
,Alaska Airlines,Sabre,WhitneyK,6-8 wks,9/8/2013,0,TRUE,FALSE,45,Concur Travel,"Whitney, Kimora",9/12/2013,GWQQHS,Default Travel Class,2.72E+11,0,0,OA Consulting
7/3/2013,Alaska Airlines,Sabre,PayneE,6-8 wks,6/23/2013,514.8,FALSE,FALSE,47,Concur Travel,"Payne, Eve",6/25/2013,ECLGRL,Default Travel Class,2.77E+11,754,239,OA Consulting
7/25/2013,Alaska Airlines,Sabre,CardenasY,6-8 wks,6/2/2013,0,TRUE,FALSE,48,Concur Travel,"Cardenas, Yahir",6/7/2013,DCVQWU,Default Travel Class,2.77E+11,172,172,OA Consulting
6/28/2013,Alaska Airlines,Sabre,BoyleM,6-8 wks,5/5/2013,0,TRUE,FALSE,49,Concur Travel,"Boyle, Malakai",5/10/2013,FSQBRS,Default Travel Class,2.77E+11,590,590,OA Consulting
7/8/2013,Alaska Airlines,Sabre,KellerC,6-8 wks,5/19/2013,0,TRUE,FALSE,49,Concur Travel,"Keller, Cristian",5/20/2013,EGCYPQ,Default Travel Class,2.77E+11,657,657,OA Consulting
,Alaska Airlines,Sabre,KellerC,6-8 wks,7/7/2013,0,TRUE,FALSE,49,Concur Travel,"Keller, Cristian",7/13/2013,EGCYPQ,Default Travel Class,2.72E+11,0,0,OA Consulting
,Alaska Airlines,Sabre,BoyleM,6-8 wks,7/14/2013,0,TRUE,FALSE,49,Concur Travel,"Boyle, Malakai",7/14/2013,FSQBRS,Default Travel Class,2.72E+11,0,0,OA Consulting
6/27/2013,Alaska Airlines,Sabre,BushK,6-8 wks,5/5/2013,0,TRUE,FALSE,51,Concur Travel,"Bush, Kiersten",5/7/2013,PVYFFR,Default Travel Class,2.77E+11,414,414,OA Consulting
,Alaska Airlines,Sabre,BushK,6-8 wks,6/23/2013,0,TRUE,FALSE,51,Concur Travel,"Bush, Kiersten",6/27/2013,PVYFFR,Default Travel Class,2.72E+11,0,0,OA Consulting
,Alaska Airlines,Sabre,BushK,6-8 wks,6/30/2013,0,TRUE,FALSE,51,Concur Travel,"Bush, Kiersten",7/1/2013,PVYFFR,Default Travel Class,2.72E+11,0,0,OA Consulting
7/8/2013,Alaska Airlines,Sabre,CoxN,6-8 wks,5/12/2013,0,TRUE,FALSE,53,Concur Travel,"Cox, Natasha",5/16/2013,POVEIM,Default Travel Class,2.77E+11,590,590,OA Consulting
7/8/2013,Alaska Airlines,Sabre,ShieldsL,6-8 wks,5/12/2013,0,TRUE,FALSE,53,Concur Travel,"Shields, Liliana",5/16/2013,CEFMFP,Default Travel Class,2.77E+11,512,512,OA Consulting
,Alaska Airlines,Sabre,CoxN,6-8 wks,7/7/2013,0,TRUE,FALSE,53,Concur Travel,"Cox, Natasha",7/8/2013,POVEIM,Default Travel Class,2.72E+11,0,0,OA Consulting
10/6/2013,Alaska Airlines,Sabre,WadeC,6-8 wks,8/18/2013,0,TRUE,FALSE,55,Concur Travel,"Wade, Cole",8/22/2013,MCEHUQ,Default Travel Class,2.77E+11,169,169,OA Consulting
7/8/2013,Alaska Airlines,Sabre,SweeneyR,6-8 wks,5/12/2013,0,TRUE,FALSE,56,Concur Travel,"Sweeney, Remington",5/13/2013,MYGGRC,Default Travel Class,2.77E+11,251,251,OA Consulting
,Alaska Airlines,Sabre,MorenoA,6-8 wks,7/7/2013,0,TRUE,FALSE,56,Concur Travel,"Moreno, Ariana",7/8/2013,BRKFZQ,Default Travel Class,2.72E+11,0,0,OA Consulting
,Alaska Airlines,Sabre,MorenoA,6-8 wks,7/7/2013,0,TRUE,FALSE,56,Concur Travel,"Moreno, Ariana",7/13/2013,BRKFZQ,Default Travel Class,2.72E+11,0,0,OA Consulting
7/7/2013,Alaska Airlines,Sabre,ElliottE,8-10 wks,5/5/2013,0,TRUE,FALSE,58,Concur Travel,"Elliott, Ean",5/10/2013,JMPZRL,Default Travel Class,2.77E+11,468,468,OA Consulting
7/7/2013,Alaska Airlines,Sabre,TerryA,8-10 wks,6/23/2013,358.8,FALSE,FALSE,58,Concur Travel,"Terry, Alison",6/23/2013,HOWLSI,Default Travel Class,2.77E+11,669,310,OA Consulting
7/8/2013,Alaska Airlines,Sabre,CalhounM,8-10 wks,5/5/2013,0,TRUE,FALSE,59,Concur Travel,"Calhoun, Myla",5/10/2013,KACDXS,Default Travel Class,2.77E+11,502,502,OA Consulting
7/12/2013,Alaska Airlines,Sabre,AlvaradoT,8-10 wks,5/12/2013,0,TRUE,FALSE,59,Concur Travel,"Alvarado, Tyrone",5/14/2013,YLGTPD,Default Travel Class,2.77E+11,155,155,OA Consulting
,Alaska Airlines,Sabre,CalhounM,8-10 wks,7/7/2013,0,TRUE,FALSE,59,Concur Travel,"Calhoun, Myla",7/8/2013,KACDXS,Default Travel Class,2.72E+11,0,0,OA Consulting
,Alaska Airlines,Sabre,StephensE,8-10 wks,7/7/2013,0,TRUE,FALSE,59,Concur Travel,"Stephens, Edwin",7/8/2013,ENRNCC,Default Travel Class,2.72E+11,0,0,OA Consulting
,Alaska Airlines,Sabre,CalhounM,8-10 wks,7/7/2013,0,TRUE,FALSE,59,Concur Travel,"Calhoun, Myla",7/13/2013,KACDXS,Default Travel Class,2.72E+11,0,0,OA Consulting
,Alaska Airlines,Sabre,StephensE,8-10 wks,7/7/2013,0,TRUE,FALSE,59,Concur Travel,"Stephens, Edwin",7/13/2013,ENRNCC,Default Travel Class,2.72E+11,0,0,OA Consulting
7/8/2013,Alaska Airlines,Sabre,OlsenL,8-10 wks,5/19/2013,392.8,FALSE,FALSE,60,Concur Travel,"Olsen, Lincoln",5/22/2013,YRYSTP,Default Travel Class,2.77E+11,546,153,OA Consulting
,Alaska Airlines,Sabre,OlsenL,8-10 wks,7/7/2013,0,TRUE,FALSE,60,Concur Travel,"Olsen, Lincoln",7/8/2013,YRYSTP,Default Travel Class,2.72E+11,0,0,OA Consulting
10/11/2013,Alaska Airlines,Sabre,WadeC,8-10 wks,8/11/2013,0,TRUE,FALSE,60,Concur Travel,"Wade, Cole",8/12/2013,MCEHUQ,Default Travel Class,2.77E+11,149,149,OA Consulting
4/16/2013,Alaska Airlines,Sabre,PalmerP,8-10 wks,4/7/2013,179.8,FALSE,FALSE,63,Concur Travel,"Palmer, Paris",4/12/2013,GJLEIU,Default Travel Class,2.77E+11,348,168,OA Consulting
,Alaska Airlines,Sabre,PalmerP,8-10 wks,4/14/2013,0,TRUE,FALSE,63,Concur Travel,"Palmer, Paris",4/16/2013,GJLEIU,Default Travel Class,2.72E+11,0,0,OA Consulting
,Alaska Airlines,Sabre,PalmerP,8-10 wks,4/14/2013,0,TRUE,FALSE,63,Concur Travel,"Palmer, Paris",4/19/2013,GJLEIU,Default Travel Class,2.72E+11,0,0,OA Consulting
,Alaska Airlines,Sabre,CastroM,8-10 wks,6/9/2013,0,TRUE,FALSE,66,Concur Travel,"Castro, Mason",6/9/2013,BJETKS,Default Travel Class,2.72E+11,0,0,OA Consulting
,Alaska Airlines,Sabre,CastroM,8-10 wks,6/9/2013,0,TRUE,FALSE,66,Concur Travel,"Castro, Mason",6/12/2013,BJETKS,Default Travel Class,2.72E+11,0,0,OA Consulting
,Alaska Airlines,Sabre,FitzpatrickN,12-14 wks,9/15/2013,0,TRUE,FALSE,94,Concur Travel,"Fitzpatrick, Nancy",9/16/2013,PURISE,Default Travel Class,2.72E+11,0,0,OA Consulting
4/16/2013,Alaska Airlines,Sabre,MontgomeryT,12-14 wks,1/6/2013,0,TRUE,FALSE,96,Concur Travel,"Montgomery, Tiffany",1/10/2013,NZPSNN,Default Travel Class,2.77E+11,240,240,OA Consulting
,Alaska Airlines,Sabre,MontgomeryT,12-14 wks,4/14/2013,0,TRUE,FALSE,96,Concur Travel,"Montgomery, Tiffany",4/19/2013,NZPSNN,Default Travel Class,2.72E+11,0,0,OA Consulting
3/20/2013,Alaska Seaplane,Sabre,CamachoZ,< Threshold,3/10/2013,0,TRUE,TRUE,8,Concur Travel,"Camacho, Zoe",3/12/2013,BDPNBW,Default Travel Class,1.28E+12,295,295,OA Consulting
7/30/2013,Alaska Seaplane,Sabre,StoutT,< Threshold,7/21/2013,0,TRUE,TRUE,8,Concur Travel,"Stout, Ty",7/22/2013,DRVXLU,Default Travel Class,1.28E+12,674,674,OA Consulting
7/6/2013,All Nippon Airways,Sabre,BarkerK,< Threshold,6/30/2013,0,TRUE,TRUE,1,Concur Travel,"Barker, Kamden",7/5/2013,YHLSYH,Default Travel Class,2.06E+12,"2,019","2,019",OA Consulting
6/2/2013,All Nippon Airways,Sabre,GuerreroU,2.1-4 wks,5/12/2013,0,TRUE,FALSE,16,Concur Travel,"Guerrero, Uriel",5/17/2013,ZXRJLO,Default Travel Class,2.06E+12,"1,750","1,750",OA Consulting
7/6/2013,All Nippon Airways,Sabre,RuizB,2.1-4 wks,6/16/2013,0,TRUE,FALSE,17,Concur Travel,"Ruiz, Bryanna",6/19/2013,KDGPVJ,Default Travel Class,2.06E+12,"1,741","1,741",OA Consulting
9/24/2013,All Nippon Airways,Sabre,HatfieldA,2.1-4 wks,9/1/2013,0,TRUE,FALSE,20,Concur Travel,"Hatfield, Ashtyn",9/4/2013,GILSXI,Default Travel Class,2.06E+12,"1,152","1,152",OA Consulting
7/6/2013,All Nippon Airways,Sabre,BernardP,2.1-4 wks,6/9/2013,0,TRUE,FALSE,25,Concur Travel,"Bernard, Paul",6/11/2013,NBQIZO,Default Travel Class,2.06E+12,"1,801","1,801",OA Consulting
7/6/2013,All Nippon Airways,Sabre,CowanP,2.1-4 wks,6/9/2013,0,TRUE,FALSE,25,Concur Travel,"Cowan, Pierce",6/11/2013,PTUPIO,Default Travel Class,2.06E+12,"1,741","1,741",OA Consulting
7/6/2013,All Nippon Airways,Sabre,GuerreroU,4-6 wks,6/2/2013,0,TRUE,FALSE,31,Concur Travel,"Guerrero, Uriel",6/5/2013,DIZZQG,Default Travel Class,2.06E+12,"1,741","1,741",OA Consulting
7/7/2013,All Nippon Airways,Sabre,ConwayK,4-6 wks,6/2/2013,0,TRUE,FALSE,31,Concur Travel,"Conway, Kelly",6/6/2013,GTHUPS,Default Travel Class,2.06E+12,"1,735","1,735",OA Consulting
7/6/2013,All Nippon Airways,Sabre,JohnsonA,4-6 wks,6/2/2013,0,TRUE,FALSE,32,Concur Travel,"Johnson, Alia",6/4/2013,LCJRPL,Default Travel Class,2.06E+12,"1,734","1,734",OA Consulting
9/22/2013,All Nippon Airways,Sabre,LiuH,4-6 wks,8/18/2013,0,TRUE,FALSE,33,Concur Travel,"Liu, Hezekiah",8/20/2013,OFTCLX,Default Travel Class,2.06E+12,"1,615","1,615",OA Consulting
,American Airlines,Sabre,CruzJ,< Threshold,2/17/2013,0,TRUE,TRUE,0,Concur Travel,"Cruz, Jaylen",2/21/2013,ZJAOZA,Default Travel Class,10641166428,0,0,OA Consulting
9/8/2013,American Airlines,Sabre,BentonA,< Threshold,9/8/2013,0,TRUE,TRUE,0,Concur Travel,"Benton, Ayden",9/8/2013,BVEUIA,Default Travel Class,17304048965,462,462,OA Consulting
9/10/2013,American Airlines,Sabre,HarringtonH,< Threshold,9/8/2013,0,TRUE,TRUE,0,Concur Travel,"Harrington, Harrison",9/10/2013,BDYHGE,Default Travel Class,17304979049,505,505,OA Consulting
11/13/2013,American Airlines,Sabre,EdwardsM,< Threshold,11/10/2013,0,TRUE,TRUE,1,Concur Travel,"Edwards, Mike",11/12/2013,SGKQIT,Default Travel Class,17319412001,430,430,OA Consulting
3/5/2013,American Airlines,Sabre,MartinK,< Threshold,2/24/2013,0,TRUE,TRUE,3,Concur Travel,"Martin, Kate",3/2/2013,FRFTSU,Default Travel Class,17210044122,965,965,OA Consulting
11/13/2013,American Airlines,Sabre,ConradM,< Threshold,11/10/2013,0,TRUE,TRUE,3,Concur Travel,"Conrad, Mya",11/10/2013,VEDHWV,Default Travel Class,17318607563,219,219,OA Consulting
2/16/2013,American Airlines,Sabre,MurphyH,< Threshold,2/10/2013,0,TRUE,TRUE,4,Concur Travel,"Murphy, Hallie",2/12/2013,FUZBGK,Default Travel Class,17205496331,"1,565","1,565",OA Consulting
2/19/2013,American Airlines,Sabre,MeadowsY,< Threshold,2/10/2013,0,TRUE,TRUE,4,Concur Travel,"Meadows, Yadira",2/15/2013,AGCXQE,Default Travel Class,17206281184,718,718,OA Consulting
2/26/2013,American Airlines,Sabre,TateL,< Threshold,2/17/2013,0,TRUE,TRUE,4,Concur Travel,"Tate, Lyric",2/23/2013,LJYYPV,Default Travel Class,17207987153,598,598,OA Consulting
3/18/2013,American Airlines,Sabre,GillespieA,< Threshold,3/10/2013,0,TRUE,TRUE,4,Concur Travel,"Gillespie, Alyvia",3/14/2013,AJRUEZ,Default Travel Class,17213094667,312,312,OA Consulting
8/13/2013,American Airlines,Sabre,KellerD,< Threshold,8/11/2013,0,TRUE,TRUE,4,Concur Travel,"Keller, Desmond",8/12/2013,IMLEWB,Default Travel Class,17298737259,"1,114","1,114",OA Consulting
10/29/2013,American Airlines,Sabre,MorenoA,< Threshold,10/20/2013,0,TRUE,TRUE,4,Concur Travel,"Moreno, Ariana",10/25/2013,XNAVKC,Default Travel Class,17315262588,313,313,OA Consulting
